,year,artist.inverted,track,time,date.entered,date.peaked,week,rank,gap_week,total_time_s,date.entered.year,date.entered.month,date.entered.day,date.entered.quarter,date.peaked.year,date.peaked.month,date.peaked.day,date.peaked.quarter,genre_Electronica,genre_Gospel,genre_Jazz,genre_Latin,genre_Pop,genre_R&B,genre_Rap,genre_Reggae,genre_Rock
4247,2000,Reba McEntire,What Do You Say,3:26,1999-10-30,2000-01-29,14,31,False,206,1999,10,30,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
4564,2000,Reba McEntire,What Do You Say,3:26,1999-10-30,2000-01-29,15,34,False,206,1999,10,30,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
4881,2000,Reba McEntire,What Do You Say,3:26,1999-10-30,2000-01-29,16,41,False,206,1999,10,30,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
5198,2000,Reba McEntire,What Do You Say,3:26,1999-10-30,2000-01-29,17,50,False,206,1999,10,30,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
5515,2000,Reba McEntire,What Do You Say,3:26,1999-10-30,2000-01-29,18,60,False,206,1999,10,30,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
5832,2000,Reba McEntire,What Do You Say,3:26,1999-10-30,2000-01-29,19,68,False,206,1999,10,30,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
6149,2000,Reba McEntire,What Do You Say,3:26,1999-10-30,2000-01-29,20,71,False,206,1999,10,30,4,2000,1,29,1,0,0,0,0,0,0,0,0,0
127,2000,Toni Braxton,Just Be A Man About It,4:10,2000-07-29,2000-09-02,1,76,False,250,2000,7,29,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
444,2000,Toni Braxton,Just Be A Man About It,4:10,2000-07-29,2000-09-02,2,69,False,250,2000,7,29,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
761,2000,Toni Braxton,Just Be A Man About It,4:10,2000-07-29,2000-09-02,3,51,False,250,2000,7,29,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
1078,2000,Toni Braxton,Just Be A Man About It,4:10,2000-07-29,2000-09-02,4,42,False,250,2000,7,29,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
1395,2000,Toni Braxton,Just Be A Man About It,4:10,2000-07-29,2000-09-02,5,37,False,250,2000,7,29,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
1712,2000,Toni Braxton,Just Be A Man About It,4:10,2000-07-29,2000-09-02,6,32,False,250,2000,7,29,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
2029,2000,Toni Braxton,Just Be A Man About It,4:10,2000-07-29,2000-09-02,7,32,False,250,2000,7,29,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
2346,2000,Toni Braxton,Just Be A Man About It,4:10,2000-07-29,2000-09-02,8,34,False,250,2000,7,29,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
2663,2000,Toni Braxton,Just Be A Man About It,4:10,2000-07-29,2000-09-02,9,34,False,250,2000,7,29,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
2980,2000,Toni Braxton,Just Be A Man About It,4:10,2000-07-29,2000-09-02,10,38,False,250,2000,7,29,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
3297,2000,Toni Braxton,Just Be A Man About It,4:10,2000-07-29,2000-09-02,11,50,False,250,2000,7,29,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
3614,2000,Toni Braxton,Just Be A Man About It,4:10,2000-07-29,2000-09-02,12,53,False,250,2000,7,29,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
3931,2000,Toni Braxton,Just Be A Man About It,4:10,2000-07-29,2000-09-02,13,53,False,250,2000,7,29,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
4248,2000,Toni Braxton,Just Be A Man About It,4:10,2000-07-29,2000-09-02,14,63,False,250,2000,7,29,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
4565,2000,Toni Braxton,Just Be A Man About It,4:10,2000-07-29,2000-09-02,15,65,False,250,2000,7,29,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
4882,2000,Toni Braxton,Just Be A Man About It,4:10,2000-07-29,2000-09-02,16,72,False,250,2000,7,29,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
5199,2000,Toni Braxton,Just Be A Man About It,4:10,2000-07-29,2000-09-02,17,79,False,250,2000,7,29,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
5516,2000,Toni Braxton,Just Be A Man About It,4:10,2000-07-29,2000-09-02,18,84,False,250,2000,7,29,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
5833,2000,Toni Braxton,Just Be A Man About It,4:10,2000-07-29,2000-09-02,19,89,False,250,2000,7,29,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
6150,2000,Toni Braxton,Just Be A Man About It,4:10,2000-07-29,2000-09-02,20,90,False,250,2000,7,29,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
128,2000,Enrique Iglesias,Rhythm Divine,7:35,1999-12-04,2000-01-22,1,90,False,455,1999,12,4,4,2000,1,22,1,0,0,0,1,0,0,0,0,0
445,2000,Enrique Iglesias,Rhythm Divine,7:35,1999-12-04,2000-01-22,2,84,False,455,1999,12,4,4,2000,1,22,1,0,0,0,1,0,0,0,0,0
762,2000,Enrique Iglesias,Rhythm Divine,7:35,1999-12-04,2000-01-22,3,79,False,455,1999,12,4,4,2000,1,22,1,0,0,0,1,0,0,0,0,0
1079,2000,Enrique Iglesias,Rhythm Divine,7:35,1999-12-04,2000-01-22,4,67,False,455,1999,12,4,4,2000,1,22,1,0,0,0,1,0,0,0,0,0
1396,2000,Enrique Iglesias,Rhythm Divine,7:35,1999-12-04,2000-01-22,5,67,False,455,1999,12,4,4,2000,1,22,1,0,0,0,1,0,0,0,0,0
1713,2000,Enrique Iglesias,Rhythm Divine,7:35,1999-12-04,2000-01-22,6,39,False,455,1999,12,4,4,2000,1,22,1,0,0,0,1,0,0,0,0,0
2030,2000,Enrique Iglesias,Rhythm Divine,7:35,1999-12-04,2000-01-22,7,33,False,455,1999,12,4,4,2000,1,22,1,0,0,0,1,0,0,0,0,0
2347,2000,Enrique Iglesias,Rhythm Divine,7:35,1999-12-04,2000-01-22,8,32,False,455,1999,12,4,4,2000,1,22,1,0,0,0,1,0,0,0,0,0
2664,2000,Enrique Iglesias,Rhythm Divine,7:35,1999-12-04,2000-01-22,9,38,False,455,1999,12,4,4,2000,1,22,1,0,0,0,1,0,0,0,0,0
2981,2000,Enrique Iglesias,Rhythm Divine,7:35,1999-12-04,2000-01-22,10,38,False,455,1999,12,4,4,2000,1,22,1,0,0,0,1,0,0,0,0,0
3298,2000,Enrique Iglesias,Rhythm Divine,7:35,1999-12-04,2000-01-22,11,49,False,455,1999,12,4,4,2000,1,22,1,0,0,0,1,0,0,0,0,0
3615,2000,Enrique Iglesias,Rhythm Divine,7:35,1999-12-04,2000-01-22,12,51,False,455,1999,12,4,4,2000,1,22,1,0,0,0,1,0,0,0,0,0
3932,2000,Enrique Iglesias,Rhythm Divine,7:35,1999-12-04,2000-01-22,13,61,False,455,1999,12,4,4,2000,1,22,1,0,0,0,1,0,0,0,0,0
4249,2000,Enrique Iglesias,Rhythm Divine,7:35,1999-12-04,2000-01-22,14,61,False,455,1999,12,4,4,2000,1,22,1,0,0,0,1,0,0,0,0,0
4566,2000,Enrique Iglesias,Rhythm Divine,7:35,1999-12-04,2000-01-22,15,66,False,455,1999,12,4,4,2000,1,22,1,0,0,0,1,0,0,0,0,0
4883,2000,Enrique Iglesias,Rhythm Divine,7:35,1999-12-04,2000-01-22,16,88,False,455,1999,12,4,4,2000,1,22,1,0,0,0,1,0,0,0,0,0
5200,2000,Enrique Iglesias,Rhythm Divine,7:35,1999-12-04,2000-01-22,17,96,False,455,1999,12,4,4,2000,1,22,1,0,0,0,1,0,0,0,0,0
129,2000,Lara Fabian,I Will Love Again,3:43,2000-06-10,2000-08-12,1,91,False,223,2000,6,10,2,2000,8,12,3,0,0,0,0,1,0,0,0,0
446,2000,Lara Fabian,I Will Love Again,3:43,2000-06-10,2000-08-12,2,80,False,223,2000,6,10,2,2000,8,12,3,0,0,0,0,1,0,0,0,0
763,2000,Lara Fabian,I Will Love Again,3:43,2000-06-10,2000-08-12,3,75,False,223,2000,6,10,2,2000,8,12,3,0,0,0,0,1,0,0,0,0
1080,2000,Lara Fabian,I Will Love Again,3:43,2000-06-10,2000-08-12,4,61,False,223,2000,6,10,2,2000,8,12,3,0,0,0,0,1,0,0,0,0
1397,2000,Lara Fabian,I Will Love Again,3:43,2000-06-10,2000-08-12,5,60,False,223,2000,6,10,2,2000,8,12,3,0,0,0,0,1,0,0,0,0
1714,2000,Lara Fabian,I Will Love Again,3:43,2000-06-10,2000-08-12,6,52,False,223,2000,6,10,2,2000,8,12,3,0,0,0,0,1,0,0,0,0
2031,2000,Lara Fabian,I Will Love Again,3:43,2000-06-10,2000-08-12,7,45,False,223,2000,6,10,2,2000,8,12,3,0,0,0,0,1,0,0,0,0
2348,2000,Lara Fabian,I Will Love Again,3:43,2000-06-10,2000-08-12,8,40,False,223,2000,6,10,2,2000,8,12,3,0,0,0,0,1,0,0,0,0
2665,2000,Lara Fabian,I Will Love Again,3:43,2000-06-10,2000-08-12,9,36,False,223,2000,6,10,2,2000,8,12,3,0,0,0,0,1,0,0,0,0
2982,2000,Lara Fabian,I Will Love Again,3:43,2000-06-10,2000-08-12,10,32,False,223,2000,6,10,2,2000,8,12,3,0,0,0,0,1,0,0,0,0
3299,2000,Lara Fabian,I Will Love Again,3:43,2000-06-10,2000-08-12,11,37,False,223,2000,6,10,2,2000,8,12,3,0,0,0,0,1,0,0,0,0
3616,2000,Lara Fabian,I Will Love Again,3:43,2000-06-10,2000-08-12,12,45,False,223,2000,6,10,2,2000,8,12,3,0,0,0,0,1,0,0,0,0
3933,2000,Lara Fabian,I Will Love Again,3:43,2000-06-10,2000-08-12,13,68,False,223,2000,6,10,2,2000,8,12,3,0,0,0,0,1,0,0,0,0
4250,2000,Lara Fabian,I Will Love Again,3:43,2000-06-10,2000-08-12,14,80,False,223,2000,6,10,2,2000,8,12,3,0,0,0,0,1,0,0,0,0
4567,2000,Lara Fabian,I Will Love Again,3:43,2000-06-10,2000-08-12,15,80,False,223,2000,6,10,2,2000,8,12,3,0,0,0,0,1,0,0,0,0
4884,2000,Lara Fabian,I Will Love Again,3:43,2000-06-10,2000-08-12,16,89,False,223,2000,6,10,2,2000,8,12,3,0,0,0,0,1,0,0,0,0
5201,2000,Lara Fabian,I Will Love Again,3:43,2000-06-10,2000-08-12,17,96,False,223,2000,6,10,2,2000,8,12,3,0,0,0,0,1,0,0,0,0
130,2000,Bon Jovi,It's My Life,3:44,2000-08-12,2000-09-30,1,64,False,224,2000,8,12,3,2000,9,30,3,0,0,0,0,0,0,0,0,1
447,2000,Bon Jovi,It's My Life,3:44,2000-08-12,2000-09-30,2,58,False,224,2000,8,12,3,2000,9,30,3,0,0,0,0,0,0,0,0,1
764,2000,Bon Jovi,It's My Life,3:44,2000-08-12,2000-09-30,3,51,False,224,2000,8,12,3,2000,9,30,3,0,0,0,0,0,0,0,0,1
1081,2000,Bon Jovi,It's My Life,3:44,2000-08-12,2000-09-30,4,51,False,224,2000,8,12,3,2000,9,30,3,0,0,0,0,0,0,0,0,1
1398,2000,Bon Jovi,It's My Life,3:44,2000-08-12,2000-09-30,5,48,False,224,2000,8,12,3,2000,9,30,3,0,0,0,0,0,0,0,0,1
1715,2000,Bon Jovi,It's My Life,3:44,2000-08-12,2000-09-30,6,45,False,224,2000,8,12,3,2000,9,30,3,0,0,0,0,0,0,0,0,1
2032,2000,Bon Jovi,It's My Life,3:44,2000-08-12,2000-09-30,7,36,False,224,2000,8,12,3,2000,9,30,3,0,0,0,0,0,0,0,0,1
2349,2000,Bon Jovi,It's My Life,3:44,2000-08-12,2000-09-30,8,33,False,224,2000,8,12,3,2000,9,30,3,0,0,0,0,0,0,0,0,1
2666,2000,Bon Jovi,It's My Life,3:44,2000-08-12,2000-09-30,9,34,False,224,2000,8,12,3,2000,9,30,3,0,0,0,0,0,0,0,0,1
2983,2000,Bon Jovi,It's My Life,3:44,2000-08-12,2000-09-30,10,34,False,224,2000,8,12,3,2000,9,30,3,0,0,0,0,0,0,0,0,1
3300,2000,Bon Jovi,It's My Life,3:44,2000-08-12,2000-09-30,11,35,False,224,2000,8,12,3,2000,9,30,3,0,0,0,0,0,0,0,0,1
3617,2000,Bon Jovi,It's My Life,3:44,2000-08-12,2000-09-30,12,34,False,224,2000,8,12,3,2000,9,30,3,0,0,0,0,0,0,0,0,1
3934,2000,Bon Jovi,It's My Life,3:44,2000-08-12,2000-09-30,13,39,False,224,2000,8,12,3,2000,9,30,3,0,0,0,0,0,0,0,0,1
4251,2000,Bon Jovi,It's My Life,3:44,2000-08-12,2000-09-30,14,44,False,224,2000,8,12,3,2000,9,30,3,0,0,0,0,0,0,0,0,1
4568,2000,Bon Jovi,It's My Life,3:44,2000-08-12,2000-09-30,15,51,False,224,2000,8,12,3,2000,9,30,3,0,0,0,0,0,0,0,0,1
4885,2000,Bon Jovi,It's My Life,3:44,2000-08-12,2000-09-30,16,58,False,224,2000,8,12,3,2000,9,30,3,0,0,0,0,0,0,0,0,1
5202,2000,Bon Jovi,It's My Life,3:44,2000-08-12,2000-09-30,17,61,False,224,2000,8,12,3,2000,9,30,3,0,0,0,0,0,0,0,0,1
5519,2000,Bon Jovi,It's My Life,3:44,2000-08-12,2000-09-30,18,84,False,224,2000,8,12,3,2000,9,30,3,0,0,0,0,0,0,0,0,1
5836,2000,Bon Jovi,It's My Life,3:44,2000-08-12,2000-09-30,19,85,False,224,2000,8,12,3,2000,9,30,3,0,0,0,0,0,0,0,0,1
6153,2000,Bon Jovi,It's My Life,3:44,2000-08-12,2000-09-30,20,87,False,224,2000,8,12,3,2000,9,30,3,0,0,0,0,0,0,0,0,1
131,2000,Sara Evans,Born To Fly,5:36,2000-10-21,2000-12-30,1,77,False,336,2000,10,21,4,2000,12,30,4,0,0,0,0,0,0,0,0,0
448,2000,Sara Evans,Born To Fly,5:36,2000-10-21,2000-12-30,2,71,False,336,2000,10,21,4,2000,12,30,4,0,0,0,0,0,0,0,0,0
765,2000,Sara Evans,Born To Fly,5:36,2000-10-21,2000-12-30,3,64,False,336,2000,10,21,4,2000,12,30,4,0,0,0,0,0,0,0,0,0
1082,2000,Sara Evans,Born To Fly,5:36,2000-10-21,2000-12-30,4,57,False,336,2000,10,21,4,2000,12,30,4,0,0,0,0,0,0,0,0,0
1399,2000,Sara Evans,Born To Fly,5:36,2000-10-21,2000-12-30,5,55,False,336,2000,10,21,4,2000,12,30,4,0,0,0,0,0,0,0,0,0
1716,2000,Sara Evans,Born To Fly,5:36,2000-10-21,2000-12-30,6,51,False,336,2000,10,21,4,2000,12,30,4,0,0,0,0,0,0,0,0,0
2033,2000,Sara Evans,Born To Fly,5:36,2000-10-21,2000-12-30,7,46,False,336,2000,10,21,4,2000,12,30,4,0,0,0,0,0,0,0,0,0
2350,2000,Sara Evans,Born To Fly,5:36,2000-10-21,2000-12-30,8,44,False,336,2000,10,21,4,2000,12,30,4,0,0,0,0,0,0,0,0,0
2667,2000,Sara Evans,Born To Fly,5:36,2000-10-21,2000-12-30,9,36,False,336,2000,10,21,4,2000,12,30,4,0,0,0,0,0,0,0,0,0
2984,2000,Sara Evans,Born To Fly,5:36,2000-10-21,2000-12-30,10,39,False,336,2000,10,21,4,2000,12,30,4,0,0,0,0,0,0,0,0,0
3301,2000,Sara Evans,Born To Fly,5:36,2000-10-21,2000-12-30,11,34,False,336,2000,10,21,4,2000,12,30,4,0,0,0,0,0,0,0,0,0
3618,2000,Sara Evans,Born To Fly,5:36,2000-10-21,2000-12-30,12,46,False,336,2000,10,21,4,2000,12,30,4,0,0,0,0,0,0,0,0,0
3935,2000,Sara Evans,Born To Fly,5:36,2000-10-21,2000-12-30,13,44,False,336,2000,10,21,4,2000,12,30,4,0,0,0,0,0,0,0,0,0
4252,2000,Sara Evans,Born To Fly,5:36,2000-10-21,2000-12-30,14,36,False,336,2000,10,21,4,2000,12,30,4,0,0,0,0,0,0,0,0,0
4569,2000,Sara Evans,Born To Fly,5:36,2000-10-21,2000-12-30,15,42,False,336,2000,10,21,4,2000,12,30,4,0,0,0,0,0,0,0,0,0
4886,2000,Sara Evans,Born To Fly,5:36,2000-10-21,2000-12-30,16,53,False,336,2000,10,21,4,2000,12,30,4,0,0,0,0,0,0,0,0,0
5203,2000,Sara Evans,Born To Fly,5:36,2000-10-21,2000-12-30,17,58,False,336,2000,10,21,4,2000,12,30,4,0,0,0,0,0,0,0,0,0
5520,2000,Sara Evans,Born To Fly,5:36,2000-10-21,2000-12-30,18,74,False,336,2000,10,21,4,2000,12,30,4,0,0,0,0,0,0,0,0,0
5837,2000,Sara Evans,Born To Fly,5:36,2000-10-21,2000-12-30,19,81,False,336,2000,10,21,4,2000,12,30,4,0,0,0,0,0,0,0,0,0
6154,2000,Sara Evans,Born To Fly,5:36,2000-10-21,2000-12-30,20,86,False,336,2000,10,21,4,2000,12,30,4,0,0,0,0,0,0,0,0,0
132,2000,Kenny Chesney,I Lost It,3:54,2000-10-21,2000-12-23,1,75,False,234,2000,10,21,4,2000,12,23,4,0,0,0,0,0,0,0,0,0
449,2000,Kenny Chesney,I Lost It,3:54,2000-10-21,2000-12-23,2,67,False,234,2000,10,21,4,2000,12,23,4,0,0,0,0,0,0,0,0,0
766,2000,Kenny Chesney,I Lost It,3:54,2000-10-21,2000-12-23,3,61,False,234,2000,10,21,4,2000,12,23,4,0,0,0,0,0,0,0,0,0
1083,2000,Kenny Chesney,I Lost It,3:54,2000-10-21,2000-12-23,4,58,False,234,2000,10,21,4,2000,12,23,4,0,0,0,0,0,0,0,0,0
1400,2000,Kenny Chesney,I Lost It,3:54,2000-10-21,2000-12-23,5,58,False,234,2000,10,21,4,2000,12,23,4,0,0,0,0,0,0,0,0,0
1717,2000,Kenny Chesney,I Lost It,3:54,2000-10-21,2000-12-23,6,53,False,234,2000,10,21,4,2000,12,23,4,0,0,0,0,0,0,0,0,0
2034,2000,Kenny Chesney,I Lost It,3:54,2000-10-21,2000-12-23,7,47,False,234,2000,10,21,4,2000,12,23,4,0,0,0,0,0,0,0,0,0
2351,2000,Kenny Chesney,I Lost It,3:54,2000-10-21,2000-12-23,8,47,False,234,2000,10,21,4,2000,12,23,4,0,0,0,0,0,0,0,0,0
2668,2000,Kenny Chesney,I Lost It,3:54,2000-10-21,2000-12-23,9,40,False,234,2000,10,21,4,2000,12,23,4,0,0,0,0,0,0,0,0,0
2985,2000,Kenny Chesney,I Lost It,3:54,2000-10-21,2000-12-23,10,34,False,234,2000,10,21,4,2000,12,23,4,0,0,0,0,0,0,0,0,0
3302,2000,Kenny Chesney,I Lost It,3:54,2000-10-21,2000-12-23,11,36,False,234,2000,10,21,4,2000,12,23,4,0,0,0,0,0,0,0,0,0
3619,2000,Kenny Chesney,I Lost It,3:54,2000-10-21,2000-12-23,12,45,False,234,2000,10,21,4,2000,12,23,4,0,0,0,0,0,0,0,0,0
3936,2000,Kenny Chesney,I Lost It,3:54,2000-10-21,2000-12-23,13,42,False,234,2000,10,21,4,2000,12,23,4,0,0,0,0,0,0,0,0,0
4253,2000,Kenny Chesney,I Lost It,3:54,2000-10-21,2000-12-23,14,45,False,234,2000,10,21,4,2000,12,23,4,0,0,0,0,0,0,0,0,0
4570,2000,Kenny Chesney,I Lost It,3:54,2000-10-21,2000-12-23,15,60,False,234,2000,10,21,4,2000,12,23,4,0,0,0,0,0,0,0,0,0
4887,2000,Kenny Chesney,I Lost It,3:54,2000-10-21,2000-12-23,16,70,False,234,2000,10,21,4,2000,12,23,4,0,0,0,0,0,0,0,0,0
5204,2000,Kenny Chesney,I Lost It,3:54,2000-10-21,2000-12-23,17,82,False,234,2000,10,21,4,2000,12,23,4,0,0,0,0,0,0,0,0,0
5521,2000,Kenny Chesney,I Lost It,3:54,2000-10-21,2000-12-23,18,88,False,234,2000,10,21,4,2000,12,23,4,0,0,0,0,0,0,0,0,0
5838,2000,Kenny Chesney,I Lost It,3:54,2000-10-21,2000-12-23,19,89,False,234,2000,10,21,4,2000,12,23,4,0,0,0,0,0,0,0,0,0
6155,2000,Kenny Chesney,I Lost It,3:54,2000-10-21,2000-12-23,20,92,False,234,2000,10,21,4,2000,12,23,4,0,0,0,0,0,0,0,0,0
133,2000,J-Shin,One Night Stand,4:34,1999-12-25,2000-02-26,1,96,False,274,1999,12,25,4,2000,2,26,1,0,0,0,0,0,1,0,0,0
450,2000,J-Shin,One Night Stand,4:34,1999-12-25,2000-02-26,2,96,False,274,1999,12,25,4,2000,2,26,1,0,0,0,0,0,1,0,0,0
767,2000,J-Shin,One Night Stand,4:34,1999-12-25,2000-02-26,3,69,False,274,1999,12,25,4,2000,2,26,1,0,0,0,0,0,1,0,0,0
1084,2000,J-Shin,One Night Stand,4:34,1999-12-25,2000-02-26,4,74,False,274,1999,12,25,4,2000,2,26,1,0,0,0,0,0,1,0,0,0
1401,2000,J-Shin,One Night Stand,4:34,1999-12-25,2000-02-26,5,72,False,274,1999,12,25,4,2000,2,26,1,0,0,0,0,0,1,0,0,0
1718,2000,J-Shin,One Night Stand,4:34,1999-12-25,2000-02-26,6,62,False,274,1999,12,25,4,2000,2,26,1,0,0,0,0,0,1,0,0,0
2035,2000,J-Shin,One Night Stand,4:34,1999-12-25,2000-02-26,7,49,False,274,1999,12,25,4,2000,2,26,1,0,0,0,0,0,1,0,0,0
2352,2000,J-Shin,One Night Stand,4:34,1999-12-25,2000-02-26,8,45,False,274,1999,12,25,4,2000,2,26,1,0,0,0,0,0,1,0,0,0
2669,2000,J-Shin,One Night Stand,4:34,1999-12-25,2000-02-26,9,38,False,274,1999,12,25,4,2000,2,26,1,0,0,0,0,0,1,0,0,0
2986,2000,J-Shin,One Night Stand,4:34,1999-12-25,2000-02-26,10,34,False,274,1999,12,25,4,2000,2,26,1,0,0,0,0,0,1,0,0,0
3303,2000,J-Shin,One Night Stand,4:34,1999-12-25,2000-02-26,11,38,False,274,1999,12,25,4,2000,2,26,1,0,0,0,0,0,1,0,0,0
3620,2000,J-Shin,One Night Stand,4:34,1999-12-25,2000-02-26,12,45,False,274,1999,12,25,4,2000,2,26,1,0,0,0,0,0,1,0,0,0
3937,2000,J-Shin,One Night Stand,4:34,1999-12-25,2000-02-26,13,47,False,274,1999,12,25,4,2000,2,26,1,0,0,0,0,0,1,0,0,0
4254,2000,J-Shin,One Night Stand,4:34,1999-12-25,2000-02-26,14,58,False,274,1999,12,25,4,2000,2,26,1,0,0,0,0,0,1,0,0,0
4571,2000,J-Shin,One Night Stand,4:34,1999-12-25,2000-02-26,15,68,False,274,1999,12,25,4,2000,2,26,1,0,0,0,0,0,1,0,0,0
4888,2000,J-Shin,One Night Stand,4:34,1999-12-25,2000-02-26,16,88,False,274,1999,12,25,4,2000,2,26,1,0,0,0,0,0,1,0,0,0
5205,2000,J-Shin,One Night Stand,4:34,1999-12-25,2000-02-26,17,99,False,274,1999,12,25,4,2000,2,26,1,0,0,0,0,0,1,0,0,0
134,2000,Eve,Love Is Blind,3:51,2000-01-08,2000-02-19,1,94,False,231,2000,1,8,1,2000,2,19,1,0,0,0,0,0,0,1,0,0
451,2000,Eve,Love Is Blind,3:51,2000-01-08,2000-02-19,2,91,False,231,2000,1,8,1,2000,2,19,1,0,0,0,0,0,0,1,0,0
768,2000,Eve,Love Is Blind,3:51,2000-01-08,2000-02-19,3,57,False,231,2000,1,8,1,2000,2,19,1,0,0,0,0,0,0,1,0,0
1085,2000,Eve,Love Is Blind,3:51,2000-01-08,2000-02-19,4,46,False,231,2000,1,8,1,2000,2,19,1,0,0,0,0,0,0,1,0,0
1402,2000,Eve,Love Is Blind,3:51,2000-01-08,2000-02-19,5,46,False,231,2000,1,8,1,2000,2,19,1,0,0,0,0,0,0,1,0,0
1719,2000,Eve,Love Is Blind,3:51,2000-01-08,2000-02-19,6,40,False,231,2000,1,8,1,2000,2,19,1,0,0,0,0,0,0,1,0,0
2036,2000,Eve,Love Is Blind,3:51,2000-01-08,2000-02-19,7,34,False,231,2000,1,8,1,2000,2,19,1,0,0,0,0,0,0,1,0,0
2353,2000,Eve,Love Is Blind,3:51,2000-01-08,2000-02-19,8,39,False,231,2000,1,8,1,2000,2,19,1,0,0,0,0,0,0,1,0,0
2670,2000,Eve,Love Is Blind,3:51,2000-01-08,2000-02-19,9,42,False,231,2000,1,8,1,2000,2,19,1,0,0,0,0,0,0,1,0,0
2987,2000,Eve,Love Is Blind,3:51,2000-01-08,2000-02-19,10,46,False,231,2000,1,8,1,2000,2,19,1,0,0,0,0,0,0,1,0,0
3304,2000,Eve,Love Is Blind,3:51,2000-01-08,2000-02-19,11,50,False,231,2000,1,8,1,2000,2,19,1,0,0,0,0,0,0,1,0,0
3621,2000,Eve,Love Is Blind,3:51,2000-01-08,2000-02-19,12,59,False,231,2000,1,8,1,2000,2,19,1,0,0,0,0,0,0,1,0,0
3938,2000,Eve,Love Is Blind,3:51,2000-01-08,2000-02-19,13,66,False,231,2000,1,8,1,2000,2,19,1,0,0,0,0,0,0,1,0,0
4255,2000,Eve,Love Is Blind,3:51,2000-01-08,2000-02-19,14,78,False,231,2000,1,8,1,2000,2,19,1,0,0,0,0,0,0,1,0,0
4572,2000,Eve,Love Is Blind,3:51,2000-01-08,2000-02-19,15,87,False,231,2000,1,8,1,2000,2,19,1,0,0,0,0,0,0,1,0,0
4889,2000,Eve,Love Is Blind,3:51,2000-01-08,2000-02-19,16,99,False,231,2000,1,8,1,2000,2,19,1,0,0,0,0,0,0,1,0,0
135,2000,Aaliyah,I Don't Wanna,4:15,2000-01-29,2000-03-04,1,84,False,255,2000,1,29,1,2000,3,4,1,0,0,0,0,0,0,0,0,1
452,2000,Aaliyah,I Don't Wanna,4:15,2000-01-29,2000-03-04,2,62,False,255,2000,1,29,1,2000,3,4,1,0,0,0,0,0,0,0,0,1
769,2000,Aaliyah,I Don't Wanna,4:15,2000-01-29,2000-03-04,3,51,False,255,2000,1,29,1,2000,3,4,1,0,0,0,0,0,0,0,0,1
1086,2000,Aaliyah,I Don't Wanna,4:15,2000-01-29,2000-03-04,4,41,False,255,2000,1,29,1,2000,3,4,1,0,0,0,0,0,0,0,0,1
1403,2000,Aaliyah,I Don't Wanna,4:15,2000-01-29,2000-03-04,5,38,False,255,2000,1,29,1,2000,3,4,1,0,0,0,0,0,0,0,0,1
1720,2000,Aaliyah,I Don't Wanna,4:15,2000-01-29,2000-03-04,6,35,False,255,2000,1,29,1,2000,3,4,1,0,0,0,0,0,0,0,0,1
2037,2000,Aaliyah,I Don't Wanna,4:15,2000-01-29,2000-03-04,7,35,False,255,2000,1,29,1,2000,3,4,1,0,0,0,0,0,0,0,0,1
2354,2000,Aaliyah,I Don't Wanna,4:15,2000-01-29,2000-03-04,8,38,False,255,2000,1,29,1,2000,3,4,1,0,0,0,0,0,0,0,0,1
2671,2000,Aaliyah,I Don't Wanna,4:15,2000-01-29,2000-03-04,9,38,False,255,2000,1,29,1,2000,3,4,1,0,0,0,0,0,0,0,0,1
2988,2000,Aaliyah,I Don't Wanna,4:15,2000-01-29,2000-03-04,10,36,False,255,2000,1,29,1,2000,3,4,1,0,0,0,0,0,0,0,0,1
3305,2000,Aaliyah,I Don't Wanna,4:15,2000-01-29,2000-03-04,11,37,False,255,2000,1,29,1,2000,3,4,1,0,0,0,0,0,0,0,0,1
3622,2000,Aaliyah,I Don't Wanna,4:15,2000-01-29,2000-03-04,12,37,False,255,2000,1,29,1,2000,3,4,1,0,0,0,0,0,0,0,0,1
