,year,artist.inverted,track,time,genre,date.entered,date.peaked,week,rank,gap_week
434,2000,Madonna,American Pie,4:30,Rock,2000-02-19,2000-03-04,2,35,False
751,2000,Madonna,American Pie,4:30,Rock,2000-02-19,2000-03-04,3,29,False
1068,2000,Madonna,American Pie,4:30,Rock,2000-02-19,2000-03-04,4,29,False
1385,2000,Madonna,American Pie,4:30,Rock,2000-02-19,2000-03-04,5,33,False
1702,2000,Madonna,American Pie,4:30,Rock,2000-02-19,2000-03-04,6,32,False
2019,2000,Madonna,American Pie,4:30,Rock,2000-02-19,2000-03-04,7,40,False
2336,2000,Madonna,American Pie,4:30,Rock,2000-02-19,2000-03-04,8,58,False
2653,2000,Madonna,American Pie,4:30,Rock,2000-02-19,2000-03-04,9,88,False
118,2000,Donell Jones,Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,1,81,False
305,2000,Shade Sheist,Where I Wanna Be,4:16,Rap,2000-11-11,2000-11-18,1,96,False
435,2000,Donell Jones,Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,2,71,False
622,2000,Shade Sheist,Where I Wanna Be,4:16,Rap,2000-11-11,2000-11-18,2,95,False
752,2000,Donell Jones,Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,3,65,False
939,2000,Shade Sheist,Where I Wanna Be,4:16,Rap,2000-11-11,2000-11-18,3,99,False
1069,2000,Donell Jones,Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,4,50,False
1256,2000,Shade Sheist,Where I Wanna Be,4:16,Rap,2000-11-11,2000-11-18,4,99,False
1386,2000,Donell Jones,Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,5,41,False
1573,2000,Shade Sheist,Where I Wanna Be,4:16,Rap,2000-11-11,2000-11-18,5,100,False
1703,2000,Donell Jones,Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,6,41,False
2020,2000,Donell Jones,Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,7,36,False
2337,2000,Donell Jones,Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,8,41,False
2654,2000,Donell Jones,Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,9,38,False
2971,2000,Donell Jones,Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,10,35,False
3288,2000,Donell Jones,Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,11,33,False
3605,2000,Donell Jones,Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,12,29,False
3922,2000,Donell Jones,Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,13,36,False
4239,2000,Donell Jones,Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,14,34,False
4556,2000,Donell Jones,Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,15,34,False
4873,2000,Donell Jones,Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,16,40,False
5190,2000,Donell Jones,Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,17,42,False
5507,2000,Donell Jones,Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,18,49,False
5824,2000,Donell Jones,Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,19,55,False
6141,2000,Donell Jones,Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,20,62,False
6328,2000,Shade Sheist,Where I Wanna Be,4:16,Rap,2000-11-11,2000-11-18,20,0,False
119,2000,Brad Paisley,We Danced,3:45,Country,2000-10-14,2000-12-16,1,71,False
436,2000,Brad Paisley,We Danced,3:45,Country,2000-10-14,2000-12-16,2,68,False
753,2000,Brad Paisley,We Danced,3:45,Country,2000-10-14,2000-12-16,3,52,False
1070,2000,Brad Paisley,We Danced,3:45,Country,2000-10-14,2000-12-16,4,52,False
1387,2000,Brad Paisley,We Danced,3:45,Country,2000-10-14,2000-12-16,5,45,False
1704,2000,Brad Paisley,We Danced,3:45,Country,2000-10-14,2000-12-16,6,42,False
2021,2000,Brad Paisley,We Danced,3:45,Country,2000-10-14,2000-12-16,7,39,False
2338,2000,Brad Paisley,We Danced,3:45,Country,2000-10-14,2000-12-16,8,34,False
2655,2000,Brad Paisley,We Danced,3:45,Country,2000-10-14,2000-12-16,9,34,False
2972,2000,Brad Paisley,We Danced,3:45,Country,2000-10-14,2000-12-16,10,29,False
3289,2000,Brad Paisley,We Danced,3:45,Country,2000-10-14,2000-12-16,11,36,False
3606,2000,Brad Paisley,We Danced,3:45,Country,2000-10-14,2000-12-16,12,42,False
3923,2000,Brad Paisley,We Danced,3:45,Country,2000-10-14,2000-12-16,13,55,False
4240,2000,Brad Paisley,We Danced,3:45,Country,2000-10-14,2000-12-16,14,53,False
4557,2000,Brad Paisley,We Danced,3:45,Country,2000-10-14,2000-12-16,15,57,False
4874,2000,Brad Paisley,We Danced,3:45,Country,2000-10-14,2000-12-16,16,64,False
5191,2000,Brad Paisley,We Danced,3:45,Country,2000-10-14,2000-12-16,17,72,False
5508,2000,Brad Paisley,We Danced,3:45,Country,2000-10-14,2000-12-16,18,84,False
5825,2000,Brad Paisley,We Danced,3:45,Country,2000-10-14,2000-12-16,19,83,False
6142,2000,Brad Paisley,We Danced,3:45,Country,2000-10-14,2000-12-16,20,86,False
120,2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,1,78,False
437,2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,2,72,False
754,2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,3,66,False
1071,2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,4,64,False
1388,2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,5,56,False
1705,2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,6,50,False
2022,2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,7,47,False
2339,2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,8,39,False
2656,2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,9,37,False
2973,2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,10,34,False
3290,2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,11,30,False
3607,2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,12,30,False
3924,2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,13,35,False
4241,2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,14,36,False
4558,2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,15,37,False
4875,2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,16,43,False
5192,2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,17,54,False
5509,2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,18,60,False
5826,2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,19,61,False
6143,2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,20,69,False
121,2000,The Backstreet Boys,The One,3:46,Rock,2000-05-27,2000-07-01,1,58,False
438,2000,The Backstreet Boys,The One,3:46,Rock,2000-05-27,2000-07-01,2,50,False
755,2000,The Backstreet Boys,The One,3:46,Rock,2000-05-27,2000-07-01,3,43,False
1072,2000,The Backstreet Boys,The One,3:46,Rock,2000-05-27,2000-07-01,4,37,False
1389,2000,The Backstreet Boys,The One,3:46,Rock,2000-05-27,2000-07-01,5,31,False
1706,2000,The Backstreet Boys,The One,3:46,Rock,2000-05-27,2000-07-01,6,30,False
2023,2000,The Backstreet Boys,The One,3:46,Rock,2000-05-27,2000-07-01,7,39,False
2340,2000,The Backstreet Boys,The One,3:46,Rock,2000-05-27,2000-07-01,8,47,False
2657,2000,The Backstreet Boys,The One,3:46,Rock,2000-05-27,2000-07-01,9,55,False
2974,2000,The Backstreet Boys,The One,3:46,Rock,2000-05-27,2000-07-01,10,61,False
3291,2000,The Backstreet Boys,The One,3:46,Rock,2000-05-27,2000-07-01,11,76,False
3608,2000,The Backstreet Boys,The One,3:46,Rock,2000-05-27,2000-07-01,12,90,False
3925,2000,The Backstreet Boys,The One,3:46,Rock,2000-05-27,2000-07-01,13,93,False
4242,2000,The Backstreet Boys,The One,3:46,Rock,2000-05-27,2000-07-01,14,93,False
4559,2000,The Backstreet Boys,The One,3:46,Rock,2000-05-27,2000-07-01,15,100,False
122,2000,Toby Keith,How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,1,77,False
439,2000,Toby Keith,How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,2,72,False
756,2000,Toby Keith,How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,3,59,False
1073,2000,Toby Keith,How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,4,53,False
1390,2000,Toby Keith,How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,5,45,False
1707,2000,Toby Keith,How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,6,43,False
2024,2000,Toby Keith,How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,7,41,False
2341,2000,Toby Keith,How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,8,36,False
2658,2000,Toby Keith,How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,9,36,False
2975,2000,Toby Keith,How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,10,32,False
3292,2000,Toby Keith,How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,11,31,False
3609,2000,Toby Keith,How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,12,31,False
3926,2000,Toby Keith,How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,13,35,False
4243,2000,Toby Keith,How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,14,35,False
4560,2000,Toby Keith,How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,15,38,False
4877,2000,Toby Keith,How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,16,43,False
5194,2000,Toby Keith,How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,17,45,False
5511,2000,Toby Keith,How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,18,51,False
5828,2000,Toby Keith,How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,19,52,False
6145,2000,Toby Keith,How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,20,54,False
123,2000,George Strait,The Best Day,3:24,Country,2000-01-29,2000-04-22,1,73,False
440,2000,George Strait,The Best Day,3:24,Country,2000-01-29,2000-04-22,2,64,False
757,2000,George Strait,The Best Day,3:24,Country,2000-01-29,2000-04-22,3,54,False
1074,2000,George Strait,The Best Day,3:24,Country,2000-01-29,2000-04-22,4,45,False
1391,2000,George Strait,The Best Day,3:24,Country,2000-01-29,2000-04-22,5,44,False
1708,2000,George Strait,The Best Day,3:24,Country,2000-01-29,2000-04-22,6,44,False
2025,2000,George Strait,The Best Day,3:24,Country,2000-01-29,2000-04-22,7,44,False
2342,2000,George Strait,The Best Day,3:24,Country,2000-01-29,2000-04-22,8,41,False
2659,2000,George Strait,The Best Day,3:24,Country,2000-01-29,2000-04-22,9,39,False
2976,2000,George Strait,The Best Day,3:24,Country,2000-01-29,2000-04-22,10,34,False
3293,2000,George Strait,The Best Day,3:24,Country,2000-01-29,2000-04-22,11,33,False
3610,2000,George Strait,The Best Day,3:24,Country,2000-01-29,2000-04-22,12,33,False
3927,2000,George Strait,The Best Day,3:24,Country,2000-01-29,2000-04-22,13,31,False
4244,2000,George Strait,The Best Day,3:24,Country,2000-01-29,2000-04-22,14,33,False
4561,2000,George Strait,The Best Day,3:24,Country,2000-01-29,2000-04-22,15,36,False
4878,2000,George Strait,The Best Day,3:24,Country,2000-01-29,2000-04-22,16,39,False
5195,2000,George Strait,The Best Day,3:24,Country,2000-01-29,2000-04-22,17,43,False
5512,2000,George Strait,The Best Day,3:24,Country,2000-01-29,2000-04-22,18,49,False
5829,2000,George Strait,The Best Day,3:24,Country,2000-01-29,2000-04-22,19,53,False
6146,2000,George Strait,The Best Day,3:24,Country,2000-01-29,2000-04-22,20,62,False
124,2000,The Dixie Chicks,Without You,3:32,Country,2000-10-07,2000-12-23,1,80,False
441,2000,The Dixie Chicks,Without You,3:32,Country,2000-10-07,2000-12-23,2,70,False
758,2000,The Dixie Chicks,Without You,3:32,Country,2000-10-07,2000-12-23,3,63,False
1075,2000,The Dixie Chicks,Without You,3:32,Country,2000-10-07,2000-12-23,4,56,False
1392,2000,The Dixie Chicks,Without You,3:32,Country,2000-10-07,2000-12-23,5,50,False
1709,2000,The Dixie Chicks,Without You,3:32,Country,2000-10-07,2000-12-23,6,49,False
2026,2000,The Dixie Chicks,Without You,3:32,Country,2000-10-07,2000-12-23,7,48,False
2343,2000,The Dixie Chicks,Without You,3:32,Country,2000-10-07,2000-12-23,8,46,False
2660,2000,The Dixie Chicks,Without You,3:32,Country,2000-10-07,2000-12-23,9,41,False
2977,2000,The Dixie Chicks,Without You,3:32,Country,2000-10-07,2000-12-23,10,40,False
3294,2000,The Dixie Chicks,Without You,3:32,Country,2000-10-07,2000-12-23,11,35,False
3611,2000,The Dixie Chicks,Without You,3:32,Country,2000-10-07,2000-12-23,12,31,False
3928,2000,The Dixie Chicks,Without You,3:32,Country,2000-10-07,2000-12-23,13,33,False
4245,2000,The Dixie Chicks,Without You,3:32,Country,2000-10-07,2000-12-23,14,44,False
4562,2000,The Dixie Chicks,Without You,3:32,Country,2000-10-07,2000-12-23,15,36,False
4879,2000,The Dixie Chicks,Without You,3:32,Country,2000-10-07,2000-12-23,16,35,False
5196,2000,The Dixie Chicks,Without You,3:32,Country,2000-10-07,2000-12-23,17,37,False
5513,2000,The Dixie Chicks,Without You,3:32,Country,2000-10-07,2000-12-23,18,43,False
5830,2000,The Dixie Chicks,Without You,3:32,Country,2000-10-07,2000-12-23,19,51,False
6147,2000,The Dixie Chicks,Without You,3:32,Country,2000-10-07,2000-12-23,20,54,False
125,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,1,89,False
442,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,2,83,False
759,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,3,65,False
1076,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,4,55,False
1393,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,5,54,False
1710,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,6,54,False
2027,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,7,52,False
2344,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,8,44,False
2661,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,9,41,False
2978,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,10,34,False
3295,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,11,32,False
3612,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,12,31,False
3929,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,13,35,False
4246,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,14,34,False
4563,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,15,41,False
4880,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,16,41,False
5197,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,17,48,False
5514,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,18,54,False
5831,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,19,58,False
6148,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,20,68,False
126,2000,Reba McEntire,What Do You Say,3:26,Country,1999-10-30,2000-01-29,1,88,False
443,2000,Reba McEntire,What Do You Say,3:26,Country,1999-10-30,2000-01-29,2,76,False
760,2000,Reba McEntire,What Do You Say,3:26,Country,1999-10-30,2000-01-29,3,71,False
1077,2000,Reba McEntire,What Do You Say,3:26,Country,1999-10-30,2000-01-29,4,71,False
1394,2000,Reba McEntire,What Do You Say,3:26,Country,1999-10-30,2000-01-29,5,69,False
1711,2000,Reba McEntire,What Do You Say,3:26,Country,1999-10-30,2000-01-29,6,63,False
2028,2000,Reba McEntire,What Do You Say,3:26,Country,1999-10-30,2000-01-29,7,56,False
2345,2000,Reba McEntire,What Do You Say,3:26,Country,1999-10-30,2000-01-29,8,51,False
2662,2000,Reba McEntire,What Do You Say,3:26,Country,1999-10-30,2000-01-29,9,46,False
2979,2000,Reba McEntire,What Do You Say,3:26,Country,1999-10-30,2000-01-29,10,46,False
3296,2000,Reba McEntire,What Do You Say,3:26,Country,1999-10-30,2000-01-29,11,53,False
3613,2000,Reba McEntire,What Do You Say,3:26,Country,1999-10-30,2000-01-29,12,43,False
3930,2000,Reba McEntire,What Do You Say,3:26,Country,1999-10-30,2000-01-29,13,33,False
4247,2000,Reba McEntire,What Do You Say,3:26,Country,1999-10-30,2000-01-29,14,31,False
4564,2000,Reba McEntire,What Do You Say,3:26,Country,1999-10-30,2000-01-29,15,34,False
4881,2000,Reba McEntire,What Do You Say,3:26,Country,1999-10-30,2000-01-29,16,41,False
5198,2000,Reba McEntire,What Do You Say,3:26,Country,1999-10-30,2000-01-29,17,50,False
5515,2000,Reba McEntire,What Do You Say,3:26,Country,1999-10-30,2000-01-29,18,60,False
5832,2000,Reba McEntire,What Do You Say,3:26,Country,1999-10-30,2000-01-29,19,68,False
6149,2000,Reba McEntire,What Do You Say,3:26,Country,1999-10-30,2000-01-29,20,71,False
127,2000,Toni Braxton,Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,1,76,False
444,2000,Toni Braxton,Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,2,69,False
761,2000,Toni Braxton,Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,3,51,False
1078,2000,Toni Braxton,Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,4,42,False
1395,2000,Toni Braxton,Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,5,37,False
1712,2000,Toni Braxton,Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,6,32,False
2029,2000,Toni Braxton,Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,7,32,False
2346,2000,Toni Braxton,Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,8,34,False
2663,2000,Toni Braxton,Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,9,34,False
2980,2000,Toni Braxton,Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,10,38,False
3297,2000,Toni Braxton,Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,11,50,False
3614,2000,Toni Braxton,Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,12,53,False
3931,2000,Toni Braxton,Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,13,53,False
4248,2000,Toni Braxton,Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,14,63,False
4565,2000,Toni Braxton,Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,15,65,False
4882,2000,Toni Braxton,Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,16,72,False
5199,2000,Toni Braxton,Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,17,79,False
5516,2000,Toni Braxton,Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,18,84,False
5833,2000,Toni Braxton,Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,19,89,False
6150,2000,Toni Braxton,Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,20,90,False
128,2000,Enrique Iglesias,Rhythm Divine,7:35,Latin,1999-12-04,2000-01-22,1,90,False
445,2000,Enrique Iglesias,Rhythm Divine,7:35,Latin,1999-12-04,2000-01-22,2,84,False
762,2000,Enrique Iglesias,Rhythm Divine,7:35,Latin,1999-12-04,2000-01-22,3,79,False
1079,2000,Enrique Iglesias,Rhythm Divine,7:35,Latin,1999-12-04,2000-01-22,4,67,False
1396,2000,Enrique Iglesias,Rhythm Divine,7:35,Latin,1999-12-04,2000-01-22,5,67,False
1713,2000,Enrique Iglesias,Rhythm Divine,7:35,Latin,1999-12-04,2000-01-22,6,39,False
2030,2000,Enrique Iglesias,Rhythm Divine,7:35,Latin,1999-12-04,2000-01-22,7,33,False
2347,2000,Enrique Iglesias,Rhythm Divine,7:35,Latin,1999-12-04,2000-01-22,8,32,False
2664,2000,Enrique Iglesias,Rhythm Divine,7:35,Latin,1999-12-04,2000-01-22,9,38,False
2981,2000,Enrique Iglesias,Rhythm Divine,7:35,Latin,1999-12-04,2000-01-22,10,38,False
3298,2000,Enrique Iglesias,Rhythm Divine,7:35,Latin,1999-12-04,2000-01-22,11,49,False
3615,2000,Enrique Iglesias,Rhythm Divine,7:35,Latin,1999-12-04,2000-01-22,12,51,False
3932,2000,Enrique Iglesias,Rhythm Divine,7:35,Latin,1999-12-04,2000-01-22,13,61,False
4249,2000,Enrique Iglesias,Rhythm Divine,7:35,Latin,1999-12-04,2000-01-22,14,61,False
4566,2000,Enrique Iglesias,Rhythm Divine,7:35,Latin,1999-12-04,2000-01-22,15,66,False
4883,2000,Enrique Iglesias,Rhythm Divine,7:35,Latin,1999-12-04,2000-01-22,16,88,False
5200,2000,Enrique Iglesias,Rhythm Divine,7:35,Latin,1999-12-04,2000-01-22,17,96,False
129,2000,Lara Fabian,I Will Love Again,3:43,Pop,2000-06-10,2000-08-12,1,91,False
446,2000,Lara Fabian,I Will Love Again,3:43,Pop,2000-06-10,2000-08-12,2,80,False
763,2000,Lara Fabian,I Will Love Again,3:43,Pop,2000-06-10,2000-08-12,3,75,False
1080,2000,Lara Fabian,I Will Love Again,3:43,Pop,2000-06-10,2000-08-12,4,61,False
1397,2000,Lara Fabian,I Will Love Again,3:43,Pop,2000-06-10,2000-08-12,5,60,False
1714,2000,Lara Fabian,I Will Love Again,3:43,Pop,2000-06-10,2000-08-12,6,52,False
2031,2000,Lara Fabian,I Will Love Again,3:43,Pop,2000-06-10,2000-08-12,7,45,False
2348,2000,Lara Fabian,I Will Love Again,3:43,Pop,2000-06-10,2000-08-12,8,40,False
2665,2000,Lara Fabian,I Will Love Again,3:43,Pop,2000-06-10,2000-08-12,9,36,False
2982,2000,Lara Fabian,I Will Love Again,3:43,Pop,2000-06-10,2000-08-12,10,32,False
3299,2000,Lara Fabian,I Will Love Again,3:43,Pop,2000-06-10,2000-08-12,11,37,False
3616,2000,Lara Fabian,I Will Love Again,3:43,Pop,2000-06-10,2000-08-12,12,45,False
3933,2000,Lara Fabian,I Will Love Again,3:43,Pop,2000-06-10,2000-08-12,13,68,False
4250,2000,Lara Fabian,I Will Love Again,3:43,Pop,2000-06-10,2000-08-12,14,80,False
4567,2000,Lara Fabian,I Will Love Again,3:43,Pop,2000-06-10,2000-08-12,15,80,False
4884,2000,Lara Fabian,I Will Love Again,3:43,Pop,2000-06-10,2000-08-12,16,89,False
5201,2000,Lara Fabian,I Will Love Again,3:43,Pop,2000-06-10,2000-08-12,17,96,False
130,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,1,64,False
447,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,2,58,False
764,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,3,51,False
1081,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,4,51,False
1398,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,5,48,False
1715,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,6,45,False
2032,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,7,36,False
2349,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,8,33,False
2666,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,9,34,False
2983,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,10,34,False
3300,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,11,35,False
3617,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,12,34,False
3934,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,13,39,False
4251,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,14,44,False
4568,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,15,51,False
4885,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,16,58,False
5202,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,17,61,False
